TEMPORADA        DIVISIÓN  JORNADA   LOCAL      VISITANTE      GOL LOC   GOL VISIT  
2011-2012           1ª              5 Osasuna     Sevilla        0-0       0-0      
2011-2012           1ª              5 Real Socie  Granada        1-0       1-0      
2011-2012           1ª              5 Villarreal  Mallorca       2-0       2-0      
2011-2012           1ª              5 Málaga      Ath. Bilbao    1-0       1-0      
2011-2012           1ª              5 Betis       Zaragoza       4-3       4-3      
2011-2012           1ª              5 Espanyol    Getafe         1-0       1-0      
2011-2012           1ª              5 Rayo Valle  Levante        1-2       1-2      
2011-2012           1ª              5 Rac. Santa  Real Madrid    0-0       0-0      
2011-2012           1ª              6 Sporting G  Rac. Santande  0-0       0-0      
2011-2012           1ª              6 Barcelona   At. Madrid     5-0       5-0      
2011-2012           1ª              6 Sevilla     Valencia       1-0       1-0      
2011-2012           1ª              6 Granada     Osasuna        1-1       1-1      
2011-2012           1ª              6 Mallorca    Real Sociedad  2-1       2-1      
2011-2012           1ª              6 Ath. Bilba  Villarreal     1-1       1-1      
2011-2012           1ª              6 Zaragoza    Málaga         0-0       0-0      
2011-2012           1ª              6 Getafe      Betis          1-0       1-0      
2011-2012           1ª              6 Levante     Espanyol       3-1       3-1      
2011-2012           1ª              6 Real Madri  Rayo Vallecan  6-2       6-2      
2011-2012           1ª              7 Sporting G  Barcelona      0-1       0-1      
2011-2012           1ª              7 At. Madrid  Sevilla        0-0       0-0      
2011-2012           1ª              7 Valencia    Granada        1-0       1-0      
2011-2012           1ª              7 Osasuna     Mallorca       2-2       2-2      
2011-2012           1ª              7 Real Socie  Ath. Bilbao    1-2       1-2      
2011-2012           1ª              7 Villarreal  Zaragoza       2-2       2-2      
2011-2012           1ª              7 Málaga      Getafe         3-2       3-2      
2011-2012           1ª              7 Betis       Levante        0-1       0-1      
2011-2012           1ª              7 Espanyol    Real Madrid    0-4       0-4      
2011-2012           1ª              7 Rac. Santa  Rayo Vallecan  1-1       1-1      
2011-2012           1ª              8 Barcelona   Rac. Santande  3-0       3-0      
2011-2012           1ª              8 Sevilla     Sporting Gijó  2-1       2-1      
2011-2012           1ª              8 Granada     At. Madrid     0-0       0-0      
2011-2012           1ª              8 Mallorca    Valencia       1-1       1-1      
2011-2012           1ª              8 Ath. Bilba  Osasuna        3-1       3-1      
2011-2012           1ª              8 Zaragoza    Real Sociedad  2-0       2-0      
2011-2012           1ª              8 Getafe      Villarreal     0-0       0-0      
2011-2012           1ª              8 Levante     Málaga         3-0       3-0      
2011-2012           1ª              8 Real Madri  Betis          4-1       4-1      
2011-2012           1ª              8 Rayo Valle  Espanyol       0-1       0-1      
2011-2012           1ª              9 Barcelona   Sevilla        0-0       0-0      
2011-2012           1ª              9 Sporting G  Granada        2-0       2-0      
2011-2012           1ª              9 At. Madrid  Mallorca       1-1       1-1      
2011-2012           1ª              9 Valencia    Ath. Bilbao    1-1       1-1      
2011-2012           1ª              9 Osasuna     Zaragoza       3-0       3-0      
2011-2012           1ª              9 Real Socie  Getafe         0-0       0-0      
2011-2012           1ª              9 Villarreal  Levante        0-3       0-3      
2011-2012           1ª              9 Málaga      Real Madrid    0-4       0-4      
2011-2012           1ª              9 Betis       Rayo Vallecan  0-2       0-2      
2011-2012           1ª              9 Rac. Santa  Espanyol       0-1       0-1      
2011-2012           1ª             10 Sevilla     Rac. Santande  2-2       2-2      
2011-2012           1ª             10 Granada     Barcelona      0-1       0-1      
2011-2012           1ª             10 Mallorca    Sporting Gijó  1-2       1-2      
2011-2012           1ª             10 Ath. Bilba  At. Madrid     3-0       3-0      
2011-2012           1ª             10 Zaragoza    Valencia       0-1       0-1      
2011-2012           1ª             10 Getafe      Osasuna        2-2       2-2      
2011-2012           1ª             10 Levante     Real Sociedad  3-2       3-2      
2011-2012           1ª             10 Real Madri  Villarreal     3-0       3-0      
2011-2012           1ª             10 Rayo Valle  Málaga         2-0       2-0      
2011-2012           1ª             10 Espanyol    Betis          1-0       1-0      
2011-2012           1ª             11 Sevilla     Granada        1-2       1-2      
2011-2012           1ª             11 Barcelona   Mallorca       5-0       5-0      
2011-2012           1ª             11 Sporting G  Ath. Bilbao    1-1       1-1      
2011-2012           1ª             11 At. Madrid  Zaragoza       3-1       3-1      
2011-2012           1ª             11 Valencia    Getafe         3-1       3-1      
2011-2012           1ª             11 Osasuna     Levante        2-0       2-0      
2011-2012           1ª             11 Real Socie  Real Madrid    0-1       0-1      
2011-2012           1ª             11 Villarreal  Rayo Vallecan  2-0       2-0      
2011-2012           1ª             11 Málaga      Espanyol       2-1       2-1      
2011-2012           1ª             11 Rac. Santa  Betis          1-0       1-0      
2011-2012           1ª             12 Granada     Rac. Santande  0-0       0-0      
2011-2012           1ª             12 Mallorca    Sevilla        0-0       0-0      
2011-2012           1ª             12 Ath. Bilba  Barcelona      2-2       2-2      
2011-2012           1ª             12 Zaragoza    Sporting Gijó  2-2       2-2      
2011-2012           1ª             12 Getafe      At. Madrid     3-2       3-2      
2011-2012           1ª             12 Levante     Valencia       0-2       0-2      
2011-2012           1ª             12 Real Madri  Osasuna        7-1       7-1      
2011-2012           1ª             12 Rayo Valle  Real Sociedad  4-0       4-0      
2011-2012           1ª             12 Espanyol    Villarreal     0-0       0-0      
2011-2012           1ª             12 Betis       Málaga         0-0       0-0      
2011-2012           1ª             13 Granada     Mallorca       2-2       2-2      
2011-2012           1ª             13 Sevilla     Ath. Bilbao    1-2       1-2      
2011-2012           1ª             13 Barcelona   Zaragoza       4-0       4-0      
2011-2012           1ª             13 Sporting G  Getafe         2-1       2-1      
2011-2012           1ª             13 At. Madrid  Levante        3-2       3-2      
2011-2012           1ª             13 Valencia    Real Madrid    2-3       2-3      
2011-2012           1ª             13 Osasuna     Rayo Vallecan  0-0       0-0      
2011-2012           1ª             13 Real Socie  Espanyol       0-0       0-0      
2011-2012           1ª             13 Villarreal  Betis          1-0       1-0      
2011-2012           1ª             13 Rac. Santa  Málaga         1-3       1-3      
2011-2012           1ª             14 Mallorca    Rac. Santande  2-1       2-1      
2011-2012           1ª             14 Ath. Bilba  Granada        0-1       0-1      
2011-2012           1ª             14 Zaragoza    Sevilla        0-1       0-1      
2011-2012           1ª             14 Getafe      Barcelona      1-0       1-0      
2011-2012           1ª             14 Levante     Sporting Gijó  4-0       4-0      
2011-2012           1ª             14 Real Madri  At. Madrid     4-1       4-1      
2011-2012           1ª             14 Rayo Valle  Valencia       1-2       1-2      
2011-2012           1ª             14 Espanyol    Osasuna        1-2       1-2      
2011-2012           1ª             14 Betis       Real Sociedad  2-3       2-3      
2011-2012           1ª             14 Málaga      Villarreal     2-1       2-1      
2011-2012           1ª             15 Mallorca    Ath. Bilbao    1-1       1-1      
2011-2012           1ª             15 Granada     Zaragoza       1-0       1-0      
2011-2012           1ª             15 Sevilla     Getafe         3-0       3-0      
2011-2012           1ª             15 Barcelona   Levante        5-0       5-0      
2011-2012           1ª             15 Sporting G  Real Madrid    0-3       0-3      
